"","country","year","repression","indoctrination","electdem","legacy","startyear","endyear"
"344","Austria",1956,0.923,0.0602111111111111,0.827,"Right-Wing",1932,1945
"345","Austria",1917,0.687,NA,0.253,"Right-Wing",1932,1945
"346","Austria",1959,0.925,0.0604111111111111,0.831,"Right-Wing",1932,1945
"347","Austria",1960,0.926,0.0604111111111111,0.839,"Right-Wing",1932,1945
"348","Austria",1916,0.687,NA,0.253,"Right-Wing",1932,1945
"349","Austria",1968,0.926,-0.0915888888888889,0.838,"Right-Wing",1932,1945
"350","Austria",1918,0.691,-0.131777777777778,0.307,"Right-Wing",1932,1945
"351","Austria",1966,0.926,-0.0915888888888889,0.838,"Right-Wing",1932,1945
"352","Austria",1967,0.926,-0.0915888888888889,0.838,"Right-Wing",1932,1945
"353","Austria",1919,0.835,0.1274,0.296,"Right-Wing",1932,1945
"354","Austria",1953,0.825,-0.0632111111111111,0.804,"Right-Wing",1932,1945
"355","Austria",1922,0.851,0.172866666666667,0.713,"Right-Wing",1932,1945
"356","Austria",1909,0.632,NA,0.269,"Right-Wing",1932,1945
"357","Austria",1961,0.926,0.0604111111111111,0.839,"Right-Wing",1932,1945
"358","Austria",1962,0.926,-0.0645888888888889,0.84,"Right-Wing",1932,1945
"359","Austria",1963,0.926,-0.0645888888888889,0.845,"Right-Wing",1932,1945
"360","Austria",1952,0.825,-0.0632111111111111,0.793,"Right-Wing",1932,1945
"361","Austria",1921,0.851,0.172866666666667,0.713,"Right-Wing",1932,1945
"362","Austria",1908,0.632,NA,0.269,"Right-Wing",1932,1945
"363","Austria",1920,0.843,0.1212,0.352,"Right-Wing",1932,1945
"364","Austria",1965,0.914,-0.0915888888888889,0.841,"Right-Wing",1932,1945
"365","Austria",1964,0.926,-0.0915888888888889,0.845,"Right-Wing",1932,1945
"366","Belarus",1968,0.152,-2.01053333333333,0.097,"Left-Wing",1917,1994
"367","Belarus",1956,0.136,-1.82864444444444,0.104,"Left-Wing",1917,1994
"368","Belarus",1967,0.15,-2.01004444444444,0.098,"Left-Wing",1917,1994
"369","Belarus",1954,0.121,-1.8392,0.1,"Left-Wing",1917,1994
"370","Belarus",1958,0.156,-1.96062222222222,0.109,"Left-Wing",1917,1994
"371","Belarus",1959,0.168,-1.9572,0.106,"Left-Wing",1917,1994
"372","Belarus",1969,0.148,-2.02184444444444,0.097,"Left-Wing",1917,1994
"373","Belarus",1955,0.135,-1.83446666666667,0.104,"Left-Wing",1917,1994
"374","Belarus",1970,0.149,-2.06126666666667,0.104,"Left-Wing",1917,1994
"375","Belarus",1953,0.017,-1.88786666666667,0.096,"Left-Wing",1917,1994
"376","Belarus",2011,0.533,-0.699477777777778,0.208,"Left-Wing",1917,1994
"377","Belarus",1957,0.152,-1.96088888888889,0.105,"Left-Wing",1917,1994
"378","Belarus",1974,0.162,-2.06197777777778,0.112,"Left-Wing",1917,1994
"379","Belarus",1971,0.149,-2.05851111111111,0.115,"Left-Wing",1917,1994
"380","Belarus",1972,0.15,-2.06182222222222,0.112,"Left-Wing",1917,1994
"381","Belarus",1996,0.628,-0.335222222222222,0.502,"Left-Wing",1917,1994
"382","Belarus",1964,0.156,-1.99708888888889,0.094,"Left-Wing",1917,1994
"383","Belarus",1965,0.154,-2.00997777777778,0.094,"Left-Wing",1917,1994
"384","Belarus",1966,0.154,-2.01055555555556,0.095,"Left-Wing",1917,1994
"385","Belarus",1973,0.161,-2.05842222222222,0.114,"Left-Wing",1917,1994
"386","Belarus",2012,0.491,-0.6991,0.219,"Left-Wing",1917,1994
"387","Belarus",1997,0.62,-0.298244444444444,0.369,"Left-Wing",1917,1994
"388","Belarus",1998,0.622,-0.305455555555555,0.339,"Left-Wing",1917,1994
"389","Belarus",1949,0.017,-1.81493333333333,0.108,"Left-Wing",1917,1994
"390","Belarus",2000,0.438,-0.481266666666667,0.307,"Left-Wing",1917,1994
"391","Belarus",1960,0.152,-2.00331111111111,0.108,"Left-Wing",1917,1994
"392","Belarus",1961,0.146,-2.00335555555556,0.108,"Left-Wing",1917,1994
"393","Belarus",1999,0.519,-0.351033333333333,0.314,"Left-Wing",1917,1994
"394","Belarus",1963,0.152,-1.99704444444444,0.095,"Left-Wing",1917,1994
"395","Belarus",2004,0.544,-0.575222222222222,0.245,"Left-Wing",1917,1994
"396","Belarus",2005,0.56,-0.5341,0.232,"Left-Wing",1917,1994
"397","Belarus",1952,0.016,-1.92717777777778,0.095,"Left-Wing",1917,1994
"398","Belarus",2007,0.535,-0.563233333333333,0.227,"Left-Wing",1917,1994
"399","Belarus",1992,0.773,-0.300577777777778,0.553,"Left-Wing",1917,1994
"400","Belarus",2013,0.571,-0.423922222222222,0.253,"Left-Wing",1917,1994
"401","Belarus",2014,0.573,-0.420366666666667,0.259,"Left-Wing",1917,1994
"402","Belarus",2015,0.556,-0.466033333333333,0.251,"Left-Wing",1917,1994
"403","Belarus",2016,0.632,-0.409177777777778,0.257,"Left-Wing",1917,1994
"404","Belarus",2017,0.629,-0.4206,0.27,"Left-Wing",1917,1994
"405","Belarus",2018,0.628,-0.405588888888889,0.28,"Left-Wing",1917,1994
"406","Belarus",1975,0.157,-2.05517777777778,0.109,"Left-Wing",1917,1994
"407","Belarus",1962,0.158,-1.99975555555556,0.099,"Left-Wing",1917,1994
"408","Belarus",1998,0.622,-0.305455555555555,0.339,"Left-Wing",1917,1994
"409","Belarus",2018,0.628,-0.405588888888889,0.28,"Left-Wing",1917,1994
"410","Belarus",2006,0.554,-0.4941,0.217,"Left-Wing",1917,1994
"411","Belarus",1951,0.015,-1.92717777777778,0.095,"Left-Wing",1917,1994
"412","Belarus",2008,0.524,-0.679655555555556,0.231,"Left-Wing",1917,1994
"413","Belarus",1993,0.798,-0.295833333333333,0.573,"Left-Wing",1917,1994
"414","Belarus",1994,0.787,-0.311566666666667,0.602,"Left-Wing",1917,1994
"415","Belarus",1995,0.709,-0.296477777777778,0.558,"Left-Wing",1917,1994
"416","Belarus",1912,0.338,0.0941222222222222,0.106,"Left-Wing",1917,1994
"417","Belarus",1913,0.333,0.0941666666666666,0.112,"Left-Wing",1917,1994
"418","Belarus",1914,0.352,0.0597111111111111,0.112,"Left-Wing",1917,1994
"419","Belarus",2001,0.521,-0.539,0.25,"Left-Wing",1917,1994
"420","Belarus",1997,0.62,-0.298244444444444,0.369,"Left-Wing",1917,1994
"421","Belarus",1916,0.294,0.0507777777777778,0.113,"Left-Wing",1917,1994
"422","Belarus",1917,0.305,-0.277466666666667,0.112,"Left-Wing",1917,1994
"423","Belarus",1918,0.239,-0.826211111111111,0.13,"Left-Wing",1917,1994
"424","Belarus",1919,0.07,-0.979555555555556,0.118,"Left-Wing",1917,1994
"425","Belarus",1991,0.688,-0.414688888888889,0.509,"Left-Wing",1917,1994
"426","Belarus",2009,0.54,-0.680611111111111,0.234,"Left-Wing",1917,1994
"427","Belarus",2010,0.507,-0.688922222222222,0.229,"Left-Wing",1917,1994
"428","Belarus",1991,0.688,-0.414688888888889,0.509,"Left-Wing",1917,1994
"429","Belarus",1992,0.773,-0.300577777777778,0.553,"Left-Wing",1917,1994
"430","Belarus",1993,0.798,-0.295833333333333,0.573,"Left-Wing",1917,1994
"431","Belarus",1994,0.787,-0.311566666666667,0.602,"Left-Wing",1917,1994
"432","Belarus",1995,0.709,-0.296477777777778,0.558,"Left-Wing",1917,1994
"433","Belarus",1915,0.32,0.049,0.11,"Left-Wing",1917,1994
"434","Belarus",1930,0.027,-1.59655555555556,0.111,"Left-Wing",1917,1994
"435","Belarus",1931,0.025,-1.59593333333333,0.117,"Left-Wing",1917,1994
"436","Belarus",1976,0.151,-2.05768888888889,0.113,"Left-Wing",1917,1994
"437","Belarus",1977,0.156,-2.06197777777778,0.109,"Left-Wing",1917,1994
"438","Belarus",1920,0.064,-1.03506666666667,0.116,"Left-Wing",1917,1994
"439","Belarus",1908,0.337,0.0937222222222222,0.113,"Left-Wing",1917,1994
"440","Belarus",1909,0.305,0.0944555555555555,0.116,"Left-Wing",1917,1994
"441","Belarus",1910,0.342,0.0929444444444444,0.114,"Left-Wing",1917,1994
"442","Belarus",1911,0.364,0.0927222222222222,0.119,"Left-Wing",1917,1994
"443","Belarus",1924,0.042,-1.52115555555556,0.115,"Left-Wing",1917,1994
"444","Belarus",1927,0.039,-1.59268888888889,0.114,"Left-Wing",1917,1994
"445","Belarus",1928,0.026,-1.54962222222222,0.113,"Left-Wing",1917,1994
"446","Belarus",1929,0.027,-1.54971111111111,0.11,"Left-Wing",1917,1994
"447","Belarus",2013,0.571,-0.423922222222222,0.253,"Left-Wing",1917,1994
"448","Belarus",2014,0.573,-0.420366666666667,0.259,"Left-Wing",1917,1994
"449","Belarus",2015,0.556,-0.466033333333333,0.251,"Left-Wing",1917,1994
"450","Belarus",2017,0.629,-0.4206,0.27,"Left-Wing",1917,1994
"451","Belarus",1950,0.019,-1.92715555555556,0.102,"Left-Wing",1917,1994
"452","Belarus",1921,0.06,-1.13731111111111,0.112,"Left-Wing",1917,1994
"453","Belarus",1922,0.067,-1.15242222222222,0.115,"Left-Wing",1917,1994
"454","Belarus",1990,0.645,-0.479933333333333,0.482,"Left-Wing",1917,1994
"455","Belarus",1923,0.052,-1.47242222222222,0.116,"Left-Wing",1917,1994
"456","Belarus",1980,0.158,-2.06173333333333,0.108,"Left-Wing",1917,1994
"457","Belarus",1981,0.156,-2.06171111111111,0.108,"Left-Wing",1917,1994
"458","Belarus",1982,0.168,-2.06195555555556,0.108,"Left-Wing",1917,1994
"459","Belarus",2012,0.491,-0.6991,0.219,"Left-Wing",1917,1994
"460","Belarus",1926,0.035,-1.57811111111111,0.114,"Left-Wing",1917,1994
"461","Belarus",1986,0.262,-1.91831111111111,0.123,"Left-Wing",1917,1994
"462","Belarus",2002,0.55,-0.5532,0.252,"Left-Wing",1917,1994
"463","Belarus",2003,0.542,-0.575222222222222,0.246,"Left-Wing",1917,1994
"464","Belarus",2000,0.438,-0.481266666666667,0.307,"Left-Wing",1917,1994
"465","Belarus",1907,0.315,0.0816,0.111,"Left-Wing",1917,1994
"466","Belarus",1906,0.325,0.200644444444444,0.116,"Left-Wing",1917,1994
"467","Belarus",1978,0.156,-2.06173333333333,0.111,"Left-Wing",1917,1994
"468","Belarus",1979,0.148,-2.06206666666667,0.107,"Left-Wing",1917,1994
"469","Belarus",2003,0.542,-0.575222222222222,0.246,"Left-Wing",1917,1994
"470","Belarus",2004,0.544,-0.575222222222222,0.245,"Left-Wing",1917,1994
"471","Belarus",2005,0.56,-0.5341,0.232,"Left-Wing",1917,1994
"472","Belarus",1925,0.032,-1.56653333333333,0.116,"Left-Wing",1917,1994
"473","Belarus",1985,0.184,-1.99537777777778,0.113,"Left-Wing",1917,1994
"474","Belarus",2010,0.507,-0.688922222222222,0.229,"Left-Wing",1917,1994
"475","Belarus",1987,0.324,-1.67602222222222,0.152,"Left-Wing",1917,1994
"476","Belarus",1999,0.519,-0.351033333333333,0.314,"Left-Wing",1917,1994
"477","Belarus",1989,0.349,-1.49028888888889,0.171,"Left-Wing",1917,1994
"478","Belarus",1990,0.645,-0.479933333333333,0.482,"Left-Wing",1917,1994
"479","Belarus",2001,0.521,-0.539,0.25,"Left-Wing",1917,1994
"480","Belarus",1934,0.019,-1.61988888888889,0.117,"Left-Wing",1917,1994
"481","Belarus",2002,0.55,-0.5532,0.252,"Left-Wing",1917,1994
"482","Belarus",1935,0.016,-1.61988888888889,0.117,"Left-Wing",1917,1994
"483","Belarus",1936,0.014,-1.6206,0.117,"Left-Wing",1917,1994
"484","Belarus",1937,0.017,-1.61382222222222,0.121,"Left-Wing",1917,1994
"485","Belarus",1983,0.145,-2.06177777777778,0.106,"Left-Wing",1917,1994
"486","Belarus",1984,0.154,-2.06122222222222,0.107,"Left-Wing",1917,1994
"487","Belarus",2009,0.54,-0.680611111111111,0.234,"Left-Wing",1917,1994
"488","Belarus",2011,0.533,-0.699477777777778,0.208,"Left-Wing",1917,1994
"489","Belarus",1988,0.293,-1.63917777777778,0.144,"Left-Wing",1917,1994
"490","Belarus",1932,0.022,-1.59497777777778,0.117,"Left-Wing",1917,1994
"491","Belarus",1933,0.022,-1.59511111111111,0.117,"Left-Wing",1917,1994
"492","Belarus",1948,0.02,-1.81402222222222,0.106,"Left-Wing",1917,1994
"493","Belarus",1905,0.3,0.377244444444444,0.065,"Left-Wing",1917,1994
"494","Belarus",2007,0.535,-0.563233333333333,0.227,"Left-Wing",1917,1994
"495","Belarus",2008,0.524,-0.679655555555556,0.231,"Left-Wing",1917,1994
"496","Belarus",1940,0.014,-1.63257777777778,0.103,"Left-Wing",1917,1994
"497","Belarus",1900,0.273,0.243255555555556,0.054,"Left-Wing",1917,1994
"498","Belarus",1945,0.022,-1.66391111111111,0.099,"Left-Wing",1917,1994
"499","Belarus",1946,0.02,-1.78155555555556,0.101,"Left-Wing",1917,1994
"500","Belarus",1947,0.021,-1.78997777777778,0.107,"Left-Wing",1917,1994
"501","Belarus",1904,0.324,0.255811111111111,0.05,"Left-Wing",1917,1994
"502","Belarus",1941,0.019,-1.68608888888889,0.099,"Left-Wing",1917,1994
"503","Belarus",1938,0.015,-1.62317777777778,0.102,"Left-Wing",1917,1994
"504","Belarus",1939,0.015,-1.63477777777778,0.102,"Left-Wing",1917,1994
"505","Belarus",1903,0.281,0.245122222222222,0.056,"Left-Wing",1917,1994
"506","Belarus",1944,0.019,-1.6856,0.099,"Left-Wing",1917,1994
"507","Belarus",1901,0.309,0.245366666666667,0.046,"Left-Wing",1917,1994
"508","Belarus",1902,0.291,0.245388888888889,0.051,"Left-Wing",1917,1994
"509","Belarus",1943,0.019,-1.68591111111111,0.099,"Left-Wing",1917,1994
"510","Belarus",1942,0.02,-1.68457777777778,0.099,"Left-Wing",1917,1994
"511","Belgium",1948,0.909,-0.277133333333333,0.544,"Democratic",NA,NA
"512","Belgium",1947,0.909,-0.277133333333333,0.544,"Democratic",NA,NA
"513","Belgium",1951,0.917,-0.402022222222222,0.724,"Democratic",NA,NA
"514","Belgium",1961,0.937,-0.578533333333333,0.831,"Democratic",NA,NA
"515","Belgium",1946,0.909,-0.258333333333333,0.425,"Democratic",NA,NA
"516","Belgium",1960,0.944,-0.652533333333333,0.714,"Democratic",NA,NA
"517","Belgium",1949,0.909,-0.277133333333333,0.696,"Democratic",NA,NA
"518","Belgium",1986,0.955,-0.803133333333333,0.836,"Democratic",NA,NA
"519","Belgium",1987,0.955,-0.808222222222222,0.83,"Democratic",NA,NA
"520","Belgium",1903,0.85,0.0517999999999999,0.518,"Democratic",NA,NA
"521","Belgium",1950,0.906,-0.402022222222222,0.721,"Democratic",NA,NA
"522","Belgium",1954,0.917,-0.410622222222222,0.701,"Democratic",NA,NA
"523","Belgium",1955,0.917,-0.410622222222222,0.692,"Democratic",NA,NA
"524","Belgium",1952,0.917,-0.402022222222222,0.724,"Democratic",NA,NA
"525","Belgium",1985,0.955,-0.862466666666667,0.854,"Democratic",NA,NA
"526","Belgium",1945,0.859,-0.622388888888889,0.232,"Democratic",NA,NA
"527","Belgium",1959,0.945,-0.506822222222222,0.71,"Democratic",NA,NA
"528","Belgium",1984,0.955,-0.862466666666667,0.859,"Democratic",NA,NA
"529","Belgium",1953,0.917,-0.410622222222222,0.724,"Democratic",NA,NA
"530","Belgium",1997,0.963,-0.780066666666667,0.894,"Democratic",NA,NA
"531","Belgium",1962,0.944,-0.578533333333333,0.831,"Democratic",NA,NA
"532","Belgium",1963,0.945,-0.578533333333333,0.831,"Democratic",NA,NA
"533","Belgium",1996,0.963,-0.780066666666667,0.894,"Democratic",NA,NA
"534","Belgium",1989,0.955,-0.7864,0.831,"Democratic",NA,NA
"535","Belgium",1990,0.958,-0.723311111111111,0.851,"Democratic",NA,NA
"536","Belgium",1910,0.85,0.0517999999999999,0.514,"Democratic",NA,NA
"537","Belgium",1988,0.955,-0.808222222222222,0.837,"Democratic",NA,NA
"538","Belgium",1944,0.377,-0.355433333333333,0.136,"Democratic",NA,NA
"539","Belgium",1958,0.938,-0.506822222222222,0.703,"Democratic",NA,NA
"540","Belgium",1943,0.372,-0.385833333333333,0.124,"Democratic",NA,NA
"541","Belgium",1995,0.963,-0.687266666666667,0.886,"Democratic",NA,NA
"542","Belgium",1973,0.947,-0.560511111111111,0.833,"Democratic",NA,NA
"543","Belgium",1974,0.947,-0.560511111111111,0.826,"Democratic",NA,NA
"544","Belgium",1975,0.947,-0.560511111111111,0.825,"Democratic",NA,NA
"545","Belgium",1976,0.938,-0.549688888888889,0.842,"Democratic",NA,NA
"546","Belgium",1964,0.945,-0.578533333333333,0.831,"Democratic",NA,NA
"547","Belgium",1965,0.945,-0.578533333333333,0.837,"Democratic",NA,NA
"548","Belgium",1966,0.945,-0.578533333333333,0.842,"Democratic",NA,NA
"549","Belgium",1967,0.945,-0.578533333333333,0.842,"Democratic",NA,NA
"550","Belgium",1956,0.917,-0.410622222222222,0.692,"Democratic",NA,NA
"551","Belgium",1957,0.938,-0.410622222222222,0.692,"Democratic",NA,NA
"552","Belgium",1942,0.372,-0.385833333333333,0.124,"Democratic",NA,NA
"553","Belgium",1994,0.956,-0.706511111111111,0.87,"Democratic",NA,NA
"554","Belgium",1983,0.955,-0.862466666666667,0.859,"Democratic",NA,NA
"555","Belgium",1902,0.85,0.0517999999999999,0.516,"Democratic",NA,NA
"556","Belgium",1916,0.511,-0.364266666666667,0.175,"Democratic",NA,NA
"557","Belgium",1904,0.85,0.0517999999999999,0.525,"Democratic",NA,NA
"558","Belgium",1905,0.85,0.0517999999999999,0.53,"Democratic",NA,NA
"559","Belgium",1906,0.85,0.0517999999999999,0.529,"Democratic",NA,NA
"560","Belgium",1907,0.85,0.0517999999999999,0.528,"Democratic",NA,NA
"561","Belgium",1908,0.85,0.0517999999999999,0.527,"Democratic",NA,NA
"562","Belgium",1909,0.85,0.0517999999999999,0.527,"Democratic",NA,NA
"563","Belgium",1991,0.947,-0.715111111111111,0.853,"Democratic",NA,NA
"564","Belgium",1992,0.956,-0.706511111111111,0.87,"Democratic",NA,NA
"565","Belgium",1993,0.956,-0.706511111111111,0.87,"Democratic",NA,NA
"566","Belgium",1982,0.955,-0.710266666666667,0.859,"Democratic",NA,NA
"567","Belgium",1914,0.512,-0.354733333333333,0.357,"Democratic",NA,NA
"568","Belgium",1915,0.532,-0.363777777777778,0.174,"Democratic",NA,NA
"569","Belgium",2011,0.962,-0.771422222222222,0.903,"Democratic",NA,NA
"570","Belgium",1917,0.511,-0.364266666666667,0.175,"Democratic",NA,NA
"571","Belgium",1998,0.963,-0.780066666666667,0.894,"Democratic",NA,NA
"572","Belgium",1999,0.963,-0.780066666666667,0.899,"Democratic",NA,NA
"573","Belgium",2000,0.963,-0.780066666666667,0.908,"Democratic",NA,NA
"574","Belgium",2001,0.963,-0.780066666666667,0.908,"Democratic",NA,NA
"575","Belgium",2002,0.963,-0.780066666666667,0.908,"Democratic",NA,NA
"576","Belgium",2003,0.963,-0.780066666666667,0.908,"Democratic",NA,NA
"577","Belgium",1911,0.85,0.0517999999999999,0.505,"Democratic",NA,NA
"578","Belgium",1912,0.85,0.0517999999999999,0.521,"Democratic",NA,NA
"579","Belgium",1913,0.845,0.0382,0.515,"Democratic",NA,NA
"580","Belgium",1971,0.939,-0.560511111111111,0.835,"Democratic",NA,NA
"581","Belgium",1972,0.947,-0.560511111111111,0.833,"Democratic",NA,NA
"582","Belgium",1941,0.378,-0.380722222222222,0.12,"Democratic",NA,NA
"583","Belgium",2012,0.962,-0.815022222222222,0.903,"Democratic",NA,NA
"584","Belgium",2013,0.949,-0.6361,0.904,"Democratic",NA,NA
"585","Belgium",2014,0.949,-0.6347,0.897,"Democratic",NA,NA
"586","Belgium",1977,0.938,-0.549688888888889,0.857,"Democratic",NA,NA
"587","Belgium",1978,0.938,-0.549688888888889,0.863,"Democratic",NA,NA
"588","Belgium",1979,0.938,-0.549688888888889,0.858,"Democratic",NA,NA
"589","Belgium",1920,0.855,-0.0251444444444444,0.362,"Democratic",NA,NA
"590","Belgium",1968,0.945,-0.578533333333333,0.834,"Democratic",NA,NA
"591","Belgium",1980,0.956,-0.618733333333333,0.85,"Democratic",NA,NA
"592","Belgium",1981,0.955,-0.661266666666667,0.852,"Democratic",NA,NA
"593","Belgium",1900,0.85,0.0517999999999999,0.513,"Democratic",NA,NA
"594","Belgium",1901,0.85,0.0517999999999999,0.513,"Democratic",NA,NA
"595","Belgium",2008,0.962,-0.770422222222222,0.899,"Democratic",NA,NA
"596","Belgium",2009,0.962,-0.770422222222222,0.899,"Democratic",NA,NA
"597","Belgium",2010,0.962,-0.770422222222222,0.901,"Democratic",NA,NA
"598","Belgium",1929,0.855,-0.0251444444444444,0.507,"Democratic",NA,NA
"599","Belgium",1930,0.845,-0.0251444444444444,0.511,"Democratic",NA,NA
"600","Belgium",1918,0.56,-0.364266666666667,0.175,"Democratic",NA,NA
"601","Belgium",1919,0.842,-0.0511666666666667,0.222,"Democratic",NA,NA
"602","Belgium",2016,0.944,-0.634866666666667,0.861,"Democratic",NA,NA
"603","Belgium",1921,0.855,-0.0251444444444444,0.499,"Democratic",NA,NA
"604","Belgium",1922,0.855,-0.0251444444444444,0.499,"Democratic",NA,NA
"605","Belgium",1969,0.945,-0.578533333333333,0.831,"Democratic",NA,NA
"606","Belgium",1970,0.939,-0.560511111111111,0.835,"Democratic",NA,NA
"607","Belgium",2007,0.962,-0.804133333333333,0.895,"Democratic",NA,NA
"608","Belgium",1940,0.51,-0.468411111111111,0.208,"Democratic",NA,NA
"609","Belgium",1926,0.855,-0.0251444444444444,0.519,"Democratic",NA,NA
"610","Belgium",1927,0.855,-0.0251444444444444,0.519,"Democratic",NA,NA
"611","Belgium",1928,0.855,-0.0251444444444444,0.519,"Democratic",NA,NA
"612","Belgium",2017,0.937,-0.628111111111111,0.879,"Democratic",NA,NA
"613","Belgium",1931,0.845,-0.0251444444444444,0.511,"Democratic",NA,NA
"614","Belgium",2015,0.944,-0.634866666666667,0.861,"Democratic",NA,NA
"615","Belgium",1932,0.845,-0.0251444444444444,0.511,"Democratic",NA,NA
"616","Belgium",1939,0.863,-0.0254111111111111,0.515,"Democratic",NA,NA
"617","Belgium",2018,0.942,-0.600466666666667,0.866,"Democratic",NA,NA
"618","Belgium",1937,0.863,-0.0254111111111111,0.514,"Democratic",NA,NA
"619","Belgium",1938,0.863,-0.0254111111111111,0.514,"Democratic",NA,NA
"620","Belgium",1923,0.855,-0.0251444444444444,0.499,"Democratic",NA,NA
"621","Belgium",1925,0.855,-0.0251444444444444,0.513,"Democratic",NA,NA
"622","Belgium",2005,0.962,-0.8098,0.891,"Democratic",NA,NA
"623","Belgium",2006,0.962,-0.8098,0.883,"Democratic",NA,NA
"624","Belgium",1933,0.857,-0.0251444444444444,0.511,"Democratic",NA,NA
"625","Belgium",1934,0.857,-0.0251444444444444,0.511,"Democratic",NA,NA
"626","Belgium",1935,0.857,-0.0251444444444444,0.511,"Democratic",NA,NA
"627","Belgium",1924,0.855,-0.0251444444444444,0.499,"Democratic",NA,NA
"628","Belgium",2004,0.958,-0.895733333333333,0.876,"Democratic",NA,NA
"629","Belgium",1936,0.857,-0.0251444444444444,0.511,"Democratic",NA,NA
"630","Bosnia",1976,0.385,-1.20457777777778,0.098,"Left-Wing",1945,1990
